id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
1013,FALSO,0.0,0.0,0.0,0.33333333333333337,0.14224137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.14224137931034483,0.4318702408221383,0.33699059561128525,0.0,0.0,0.5517241379310345,0.0,0.0,0.27155172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49495925977074995,0.3341103341103341,0.0,0.0,0.547008547008547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,FALSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441804499789908,0.7485493230174081,0.0,0.0,0.0,0.0,0.16489361702127658,0.5026595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,FALSO,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569546517184816,0.5062132112491824,0.0,0.0,0.0,0.0,0.0,0.11330935251798561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986355475763017,0.469090909090909,0.0,0.0,0.0,0.0,0.46499999999999997,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,FALSO,0.0,0.0,0.0,0.13333333333333341,0.3721804511278195,0.0,0.0,0.0,0.0,0.0,0.0,0.3721804511278195,0.18315087539315072,0.52904989747095,0.0,0.0,0.0,0.0,0.0,0.35526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48470950319086337,0.5255920550038197,0.0,0.0,0.0,0.0,0.3907563025210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,FALSO,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4256569283499265,0.26652892561983466,0.6287878787878788,0.0,0.0,0.0,0.3522727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,FALSO,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777019748653501,0.8795454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,FALSO,0.0,0.0,0.0,0.4,0.1793478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.1793478260869565,0.488330341113106,0.9347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846446298447566,0.4598930481283422,0.0,0.0,0.6274509803921569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,FALSO,0.0,0.0,0.0,0.13333333333333341,0.37786259541984735,0.0,0.0,0.0,0.0,0.0,0.0,0.37786259541984735,0.18770128962407667,0.4774462179042331,0.0,0.0,0.0,0.0,0.0,0.3606870229007634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,FALSO,0.0,0.0,0.0,0.2666666666666667,0.2820512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.2820512820512821,0.2916724209363348,0.4677544677544677,0.0,0.0,0.18233618233618235,0.0,0.0,0.40384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,FALSO,0.0,0.0,0.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24547086665578588,0.35537190082644626,0.0,0.8484848484848485,0.0,0.0,0.7045454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,FALSO,0.0,0.0,0.0,0.33333333333333337,0.13524590163934427,0.0,0.0,0.0,0.0,0.0,0.0,0.13524590163934427,0.2100244282897254,0.3845007451564828,0.22677595628415304,0.0,0.0,0.0,0.12704918032786885,0.2581967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,FALSO,0.0,0.0,0.0,0.13333333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374625972471574,0.46329966329966327,0.0,0.27654320987654324,0.0,0.0,0.22962962962962963,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,FALSO,0.0,0.0,0.0,0.4,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.1896551724137931,0.7052559895994552,0.8986415882967607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,FALSO,0.0,0.0,0.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6058429900440673,0.47382920110192833,0.8383838383838385,0.0,0.0,0.0,0.4696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,FALSO,0.0,0.0,0.0,0.46666666666666673,0.32673267326732675,0.0,0.0,0.0,0.0,0.0,0.0,0.32673267326732675,0.513073928577777,0.5418541854185418,0.0,0.0,0.0,0.0,0.0,0.4678217821782178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,FALSO,0.0,0.0,0.0,0.20000000000000007,0.32673267326732675,0.0,0.0,0.0,0.0,0.0,0.0,0.32673267326732675,0.434577030413993,0.8514851485148514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,FALSO,0.0,0.0,0.0,0.6000000000000001,0.165,0.32666666666666666,0.0,0.0,0.0,0.32666666666666666,0.0,0.0,0.44007181328545786,0.3127272727272727,0.27666666666666667,0.0,0.6399999999999999,0.0,0.31,0.0,0.0,0.30333333333333334,0.30333333333333334,0.0,0.0,0.0,0.0
